399,2
400,5
402,4
404,7
405,1
406,6
407,4
408,4
409,2
410,6
411,5
412,4
413,4
414,3
415,7
416,3
417,3
418,7
419,3
420,5
421,3
422,2
423,7
424,4
425,2
426,1
427,2
428,6
429,1
430,3
431,5
432,5
433,4
434,3
435,6
436,5
437,2
438,4
439,4
440,8
441,6
442,2
443,3
444,8
445,1
446,4
447,1
448,5
449,2
450,3
451,5
452,2
453,1
454,4
455,5
456,4
457,4
458,4
460,1
461,6
462,3
463,3
464,2
465,2
466,5
467,4
468,1
469,1
471,5
472,4
473,4
474,3
475,3
476,1
478,2
479,4
480,2
481,5
482,5
483,4
484,6
485,1
486,4
487,3
488,5
489,4
490,6
491,6
492,4
493,3
495,4
496,3
497,3
498,2
499,6
500,1
501,1
502,3
503,4
504,4
505,4
506,1
507,1
508,4
510,3
511,3
512,1
513,1
514,4
515,2
516,3
517,1
518,1
519,1
521,4
522,3
523,2
524,2
525,3
526,4
527,4
528,3
529,2
530,5
531,3
532,2
533,2
535,4
536,1
537,4
538,4
539,1
540,5
541,3
542,3
543,2
544,3
545,3
546,3
547,1
548,3
549,3
551,4
552,2
553,1
554,3
555,2
556,1
557,2
558,1
559,4
560,5
561,3
562,1
563,4
564,1
565,4
566,4
567,3
568,5
569,2
570,2
571,2
572,2
573,2
574,3
575,2
576,2
577,5
578,1
579,1
580,1
581,1
582,4
583,3
584,2
585,2
586,4
587,1
588,2
589,3
590,3
591,2
592,5
593,1
594,5
595,2
596,3
597,1
598,1
599,1
600,3
601,3
602,1
603,1
605,3
606,1
607,2
612,1
613,3
614,1
615,2
616,1
617,1
618,2
619,1
620,1
621,3
622,7
623,4
625,2
626,1
627,8
628,3
629,1
630,3
631,2
632,5
633,2
634,2
635,2
636,3
637,2
638,2
639,3
640,1
641,2
642,2
643,1
644,3
646,3
648,2
649,2
650,1
651,1
653,2
654,1
655,3
656,5
657,1
659,5
660,1
661,3
662,1
663,2
664,2
665,2
666,2
670,5
671,3
672,2
673,2
674,2
675,4
676,2
678,3
679,3
680,3
681,2
683,4
685,2
687,2
690,1
691,3
692,1
693,3
697,6
698,1
699,1
701,2
704,1
705,1
706,1
707,1
708,1
709,2
710,3
711,1
712,5
713,2
716,4
718,1
721,5
722,4
725,2
726,2
727,3
729,1
730,1
731,1
732,1
733,2
734,3
736,3
738,3
739,2
740,3
741,4
743,2
744,2
746,1
747,2
748,1
749,1
750,1
751,3
752,2
753,3
755,1
756,3
759,1
760,2
761,3
762,2
763,1
766,1
768,2
769,1
771,1
773,2
775,3
776,1
778,1
779,1
780,3
781,2
782,3
783,3
784,1
785,2
786,2
787,2
788,1
789,3
790,4
791,2
793,3
798,1
799,1
800,2
801,1
802,2
806,1
807,1
808,1
809,1
810,2
812,2
813,1
815,1
816,1
817,2
819,1
820,1
821,2
822,3
823,2
824,1
825,1
827,2
828,1
832,2
834,1
835,1
836,1
838,1
839,1
841,1
842,1
844,2
846,1
847,2
848,3
849,2
851,1
852,2
853,1
856,1
857,1
858,1
859,1
860,3
861,1
862,3
863,1
864,1
865,1
866,1
867,1
868,1
870,1
871,2
872,1
873,2
875,3
876,1
877,2
879,2
886,1
887,1
888,4
889,2
890,1
892,2
894,1
895,1
896,2
898,1
899,3
900,3
904,1
905,1
907,1
908,2
909,1
911,1
914,3
916,2
918,3
919,4
920,1
921,2
922,1
923,2
925,1
926,2
929,2
930,1
931,1
932,1
933,1
934,2
935,1
936,1
937,3
938,2
939,2
940,1
941,4
942,1
943,1
944,1
945,1
947,1
948,2
950,1
951,1
952,2
953,1
954,1
956,1
957,1
958,2
959,1
960,1
964,1
966,1
969,3
970,1
971,1
972,1
975,2
976,1
977,1
980,1
981,1
982,1
983,3
985,3
986,2
988,1
989,1
990,1
991,1
994,1
996,1
997,2
998,2
1000,2
1002,1
1003,1
1004,1
1005,1
1006,1
1008,1
1009,2
1011,1
1012,1
1014,1
1015,2
1017,1
1019,1
1020,1
1022,2
1025,3
1026,1
1027,1
1028,1
1029,1
1032,2
1034,4
1035,3
1037,1
1039,1
1040,1
1042,3
1046,1
1048,2
1055,1
1056,2
1057,2
1058,1
1060,1
1061,2
1067,2
1070,1
1071,1
1072,2
1073,2
1075,1
1077,1
1079,1
1081,2
1083,2
1084,1
1085,2
1087,1
1088,2
1089,2
1091,1
1092,2
1093,1
1094,2
1095,1
1096,1
1097,2
1099,1
1100,1
1103,1
1104,1
1107,1
1108,2
1115,2
1116,1
1117,2
1120,1
1122,1
1123,2
1125,1
1126,1
1128,1
1129,1
1130,1
1131,2
1134,1
1135,1
1137,2
1138,1
1140,1
1147,3
1150,2
1151,1
1152,1
1154,1
1158,1
1159,1
1160,1
1162,1
1164,1
1166,1
1167,1
1168,1
1169,1
1170,1
1172,3
1173,3
1175,1
1176,1
1179,1
1181,1
1187,1
1188,1
1190,2
1191,2
1192,2
1193,1
1195,2
1198,1
1200,1
1202,3
1205,2
1206,2
1208,1
1209,2
1213,1
1215,1
1216,1
1217,1
1218,2
1222,1
1223,1
1226,2
1228,2
1236,1
1244,1
1247,2
1249,1
1250,1
1251,4
1253,2
1254,3
1258,1
1259,1
1261,1
1262,1
1265,2
1268,2
1271,1
1272,2
1273,1
1276,1
1277,1
1280,1
1282,1
1284,1
1287,1
1289,1
1291,1
1292,2
1293,1
1294,1
1295,1
1296,1
1300,1
1303,2
1306,1
1308,1
1309,1
1315,1
1320,2
1321,1
1323,2
1325,2
1326,1
1329,1
1330,1
1332,2
1334,2
1335,3
1336,1
1337,1
1338,1
1339,2
1342,1
1343,1
1347,2
1349,1
1356,2
1357,1
1362,2
1364,1
1366,1
1370,2
1374,1
1375,1
1376,1
1379,1
1382,1
1385,1
1386,1
1388,1
1391,2
1392,2
1394,1
1396,1
1397,1
1398,1
1399,1
1400,1
1403,1
1405,1
1407,1
1410,1
1415,1
1420,1
1421,1
1429,1
1431,1
1435,1
1437,1
1439,1
1442,2
1450,2
1451,2
1452,1
1454,1
1455,1
1457,1
1459,1
1461,2
1465,1
1469,3
1473,1
1474,2
1478,1
1482,1
1486,2
1489,1
1496,2
1513,1
1514,2
1515,1
1517,1
1522,1
1524,2
1525,1
1529,1
1530,1
1531,1
1536,2
1538,1
1539,2
1548,2
1549,1
1550,1
1552,1
1553,1
1557,1
1561,1
1565,1
1566,1
1567,1
1570,1
1571,1
1574,1
1576,1
1579,2
1580,1
1582,1
1583,1
1586,1
1594,1
1597,1
1603,1
1607,1
1608,1
1609,1
1616,1
1619,1
1623,1
1625,1
1626,1
1628,1
1636,2
1638,1
1639,1
1640,1
1642,2
1647,1
1649,1
1652,1
1656,1
1658,2
1663,1
1667,1
1668,1
1670,1
1676,1
1679,1
1682,1
1686,1
1687,1
1688,1
1689,2
1693,2
1702,1
1704,1
1709,1
1710,2
1711,1
1718,1
1722,1
1733,1
1736,1
1743,1
1746,1
1747,1
1750,1
1751,1
1754,1
1755,1
1756,1
1757,1
1764,2
1765,2
1766,2
1767,1
1768,1
1769,1
1772,1
1773,1
1774,1
1777,1
1778,1
1780,1
1785,1
1788,1
1799,1
1800,1
1801,1
1803,1
1807,1
1810,1
1820,1
1821,1
1824,1
1828,1
1836,1
1844,1
1845,1
1847,1
1855,1
1857,1
1861,1
1862,1
1871,1
1876,1
1877,1
1878,1
1879,1
1890,1
1906,1
1908,1
1916,1
1917,1
1919,1
1928,1
1939,2
1943,2
1945,1
1950,1
1956,2
1957,1
1962,1
1964,3
1971,1
1972,1
1978,1
1979,1
1988,1
1993,1
1998,1
1999,1
2002,1
2003,2
2006,1
2007,2
2012,1
2015,1
2022,1
2036,1
2039,1
2040,1
2042,1
2044,1
2046,1
2049,1
2051,1
2057,1
2059,1
2061,1
2064,1
2073,1
2085,1
2094,1
2100,1
2107,1
2111,1
2118,1
2121,1
2122,1
2130,1
2134,1
2140,1
2141,1
2143,2
2154,1
2156,1
2157,1
2161,1
2163,2
2165,1
2173,1
2174,1
2177,2
2179,1
2184,1
2188,1
2189,1
2194,1
2196,1
2201,1
2211,1
2215,1
2225,2
2229,1
2232,1
2235,1
2249,1
2251,1
2279,1
2280,1
2281,1
2282,1
2297,2
2300,1
2303,1
2304,1
2315,1
2327,1
2338,1
2339,1
2346,1
2363,2
2368,1
2374,1
2378,1
2381,1
2388,1
2389,1
2406,1
2407,1
2409,1
2419,1
2422,1
2423,1
2424,1
2438,1
2456,1
2461,2
2474,1
2482,1
2490,1
2513,1
2515,1
2524,1
2531,1
2535,1
2536,1
2537,1
2541,1
2546,1
2553,1
2564,2
2583,1
2600,1
2602,2
2606,1
2608,1
2627,1
2628,1
2629,1
2636,1
2639,1
2642,1
2658,1
2675,1
2679,1
2681,1
2688,1
2718,1
2719,1
2722,1
2726,1
2745,1
2763,1
2764,1
2767,1
2779,1
2781,1
2784,1
2795,1
2824,1
2825,1
2831,1
2836,1
2860,1
2868,1
2879,1
2890,1
2895,1
2903,1
2924,1
2927,1
2932,1
2952,1
2972,1
2973,1
2976,1
3006,1
3025,1
3032,1
3034,1
3040,1
3048,1
3049,1
3052,1
3059,1
3121,1
3133,1
3135,1
3147,1
3150,1
3162,1
3219,1
3227,1
3241,1
3248,1
3266,1
3275,1
3288,1
3293,1
3298,1
3360,1
3431,1
3434,1
3450,1
3479,1
3492,1
3494,1
3505,1
3526,1
3530,1
3562,1
3592,1
3598,1
3629,1
3637,1
3641,1
3644,1
3647,2
3649,1
3673,1
3680,1
3687,1
3688,1
3692,1
3696,1
3699,1
3706,1
3737,1
3755,2
3757,1
3777,1
3779,1
3799,1
3810,1
3812,1
3813,1
3816,2
3842,1
3851,1
3869,1
3873,1
3904,1
3915,1
3918,1
3919,1
3978,1
4002,1
4010,1
4017,1
4057,1
4061,1
4077,1
4081,1
4108,1
4201,1
4278,1
4285,1
4287,1
4297,1
4317,1
4319,1
4347,1
4398,1
4403,1
4411,1
4506,1
4528,1
4540,1
4614,1
4722,1
4734,1
4765,1
4779,1
4803,1
4841,1
4860,1
4893,1
4941,1
4963,1
4969,1
4970,1
4982,1
4983,1
5147,1
5187,1
5198,1
5213,1
5216,1
5245,1
5284,1
5292,1
5308,1
5314,1
5341,1
5344,1
5421,1
5470,1
5482,1
5501,1
5602,1
5605,1
5677,1
5709,1
5777,1
5852,1
5868,1
5907,2
5914,1
5916,1
5949,1
5996,1
6032,1
6036,1
6070,1
6090,1
6120,1
6157,1
6161,1
6182,1
6187,1
6243,1
6244,1
6324,1
6434,1
6550,1
6569,1
6583,1
6612,1
6722,1
6743,1
6775,1
6884,1
6965,1
7009,1
7028,1
7062,1
7090,1
7213,1
7231,1
7317,1
7389,1
7409,1
7443,1
7520,1
7639,1
7646,1
7719,1
7845,1
7890,1
7974,1
8007,1
8134,1
8149,1
8306,1
8366,1
8473,1
8702,1
8737,1
8743,1
8763,1
8773,1
8874,1
8960,1
8967,1
9049,1
9238,1
9458,1
9524,1
9734,1
9820,1
10252,1
10257,1
10508,1
10556,1
10659,2
10687,1
10739,1
10770,1
10792,1
11282,1
11526,1
11527,1
11654,1
11974,1
12039,1
12222,1
12360,1
12513,1
12704,1
12789,1
13077,1
13095,1
13233,1
13254,1
13344,1
13366,1
13570,1
13672,1
13728,1
14479,1
15087,1
15391,1
15741,1
15992,1
17728,1
18347,1
19473,1
19852,1
21292,1
21328,1
21354,1
21703,1
23249,1
24021,1
24504,1
25119,1
25990,1
26587,1
27852,1
28772,1
29132,1
29901,1
32070,1
35486,1
40082,1
40508,1
46839,1
47425,1
48319,1
50727,1
51294,1
52319,1
70015,1
73186,1
115411,1
123472,1
134711,1
145896,1
148081,1
153013,1
154428,1
246653,1
392367,1
447422,1
544649,1
580124,1
580131,1
